case,x,y,county,co_char,city,trafid1,trafid2
258,-122.97476670000002,46.654372222,41,Lewis,310,I-5,
258,-122.97476670000002,46.654372222,41,Lewis,310,I-5,
259,-122.10868329999998,47.914252778000005,61,Snohomish,2030,SR-9,
259,-122.10868329999998,47.914252778000005,61,Snohomish,2030,SR-9,
260,-121.66273059999999,48.943494443999995,73,Whatcom,2200,NF - 3065,
261,-117.67245,47.48518888899999,63,Spokane,0,CR-S GRAHAM RD,
262,-122.09895279999999,47.880744443999994,61,Snohomish,0,CR-SPRINGHETTI RD,
262,-122.09895279999999,47.880744443999994,61,Snohomish,0,CR-SPRINGHETTI RD,
263,-122.18113059999999,47.470086111,33,King,1830,ROYAL HILLS DR SE,HARRINGTON PL SE
264,-120.7971778,46.286163888999994,77,Yakima,2300,SIGNAL PEAK RD,
265,-117.0990889,47.80086944399999,63,Spokane,0,CR-N MUZZY RD,
266,-122.0162222,47.227530556000005,33,King,0,CR-244TH AVE SE,
267,-122.30486940000002,47.098558333,53,Pierce,0,CR-GEM HEIGHTS,176RD ST CT E
267,-122.30486940000002,47.098558333,53,Pierce,0,CR-GEM HEIGHTS,176RD ST CT E
268,-122.48381670000002,47.17665,53,Pierce,1124,S TACOMA WAY,STELLACOOM BLVD SW
268,-122.48381670000002,47.17665,53,Pierce,1124,S TACOMA WAY,STELLACOOM BLVD SW
269,-122.76209720000001,47.232094444,53,Pierce,0,CR-KEY PENINSULA HWY,
270,-123.66696110000001,48.119088889,9,Clallam,0,SR-112,THOMPSON RD
270,-123.66696110000001,48.119088889,9,Clallam,0,SR-112,THOMPSON RD
271,-122.1107361,47.49726111100001,33,King,0,SR-900,
272,-122.57793329999998,46.513377778,41,Lewis,0,US-12,
273,-119.0245083,48.21256111100001,47,Okanogan,0,SR-155,
274,-122.27110829999998,47.845036111000006,61,Snohomish,0,CR-ALDERDALE MALL PKWY,
275,-122.57204170000001,45.658511111,11,Clark,2370,I-205,
275,-122.57204170000001,45.658511111,11,Clark,2370,I-205,
275,-122.57204170000001,45.658511111,11,Clark,2370,I-205,
275,-122.57204170000001,45.658511111,11,Clark,2370,I-205,
276,-122.95756670000002,46.716897222,41,Lewis,300,W MAIN ST,IRON ST
277,-118.78299170000001,46.370836111,21,Franklin,0,CR-MCCLENNY RD,
277,-118.78299170000001,46.370836111,21,Franklin,0,CR-MCCLENNY RD,
278,-122.4747222,48.713247222,73,Whatcom,110,I-5,
279,-123.07096940000001,46.626988888999996,41,Lewis,0,SR-6,
280,-122.45271670000001,45.590652778,11,Clark,240,NW BRADY RD,NW 16TH AVE
280,-122.45271670000001,45.590652778,11,Clark,240,NW BRADY RD,NW 16TH AVE
281,-117.4005778,47.729447222,63,Spokane,2110,E LINCOLN RD,N DAKOTA ST
281,-117.4005778,47.729447222,63,Spokane,2110,E LINCOLN RD,N DAKOTA ST
282,-122.2082,47.31545,33,King,100,R ST NE,8TH ST NE
283,-122.94114170000002,46.127119443999995,15,Cowlitz,1190,15TH AVE,
284,-119.85083610000001,46.126088888999995,5,Benton,0,CR-SELLARDS RD,
285,-122.29645829999998,47.359355556000004,33,King,1030,I-5,
286,-122.00788329999999,47.872463888999995,61,Snohomish,1360,US-2,ROOSEVELT RD
286,-122.00788329999999,47.872463888999995,61,Snohomish,1360,US-2,ROOSEVELT RD
287,-122.2926861,47.510538888999996,33,King,2310,E MARGINAL WAY S,
288,-122.18358059999998,48.051886111,61,Snohomish,1280,SR-528,4TH ST
291,-120.3924278,46.855133333000005,37,Kittitas,0,I-82,
291,-120.3924278,46.855133333000005,37,Kittitas,0,I-82,
292,-122.48985559999998,45.672,11,Clark,0,SR-500,
292,-122.48985559999998,45.672,11,Clark,0,SR-500,
292,-122.48985559999998,45.672,11,Clark,0,SR-500,
292,-122.48985559999998,45.672,11,Clark,0,SR-500,
293,-122.3989139,48.812863889,73,Whatcom,0,CR-NOON RD,
294,-117.20744170000002,47.636544443999995,63,Spokane,2113,S ADAMS RD,
295,-122.2289389,47.297188889,33,King,100,A ST SE,12TH ST SE
295,-122.2289389,47.297188889,33,King,100,A ST SE,12TH ST SE
296,-122.30640829999999,47.291955556000005,33,King,735,I-5 RAMP R114234,
297,-122.29404720000001,47.572902778,33,King,1960,RAINER AVE S,S WALDEN ST
298,-118.57663329999998,48.613141667,19,Ferry,0,SR-20,
298,-118.57663329999998,48.613141667,19,Ferry,0,SR-20,
299,-122.86296670000002,46.865066667,67,Thurston,0,CR-MCDUFF RD SE,
299,-122.86296670000002,46.865066667,67,Thurston,0,CR-MCDUFF RD SE,
300,-122.33416940000001,47.550388889,33,King,1960,1ST AVE S,S FIDALGO ST
300,-122.33416940000001,47.550388889,33,King,1960,1ST AVE S,S FIDALGO ST
301,-119.85338059999998,47.233438889,25,Grant,1780,SR-28,SR-281
301,-119.85338059999998,47.233438889,25,Grant,1780,SR-28,SR-281
302,-122.04643610000001,47.542994443999994,33,King,980,NW GILMAN BLVD,
303,-122.5691694,46.932291667,67,Thurston,0,SR-507,
304,-120.85899440000001,48.653952778000004,57,Skagit,0,SR-20,
304,-120.85899440000001,48.653952778000004,57,Skagit,0,SR-20,
305,-122.5743889,48.9353,73,Whatcom,0,CR-BIRCH BAY LINDEN RD,N ENTERPRISE RD
305,-122.5743889,48.9353,73,Whatcom,0,CR-BIRCH BAY LINDEN RD,N ENTERPRISE RD
306,-120.4173139,46.410052778,77,Yakima,0,CR-S WAPATO RD,
307,-122.18516670000001,48.122361111000004,61,Snohomish,0,I-5,
307,-122.18516670000001,48.122361111000004,61,Snohomish,0,I-5,
307,-122.18516670000001,48.122361111000004,61,Snohomish,0,I-5,
308,-118.63475,47.757847221999995,43,Lincoln,0,US-2,
308,-118.63475,47.757847221999995,43,Lincoln,0,US-2,
309,-119.60146940000001,46.184980556000006,5,Benton,0,SR-221,
309,-119.60146940000001,46.184980556000006,5,Benton,0,SR-221,
310,-117.35769440000001,47.644572222,63,Spokane,2110,S FRETA ST,E 12TH ST
311,-119.508675,48.416769443999996,47,Okanogan,1600,US-97,ENGH RD
311,-119.508675,48.416769443999996,47,Okanogan,1600,US-97,ENGH RD
312,-122.3260917,47.158186111000006,53,Pierce,0,SR-512,
313,-123.01205829999999,46.797825,67,Thurston,0,CR-OLD HWY 99 SW,SARGENT RD SW
313,-123.01205829999999,46.797825,67,Thurston,0,CR-OLD HWY 99 SW,SARGENT RD SW
313,-123.01205829999999,46.797825,67,Thurston,0,CR-OLD HWY 99 SW,SARGENT RD SW
314,-121.14934170000001,48.712230556,73,Whatcom,0,SR-20,
315,-120.51101940000001,46.624897222,77,Yakima,2590,I-82 RAMP R203175,
316,-119.45921670000001,47.557475,25,Grant,0,SR-17,
317,-122.92934170000001,46.128722222,15,Cowlitz,1190,7TH AVE,DELAWARE ST
318,-122.20484440000001,47.895663889,61,Snohomish,690,SR-527,
319,-122.6696639,45.623125,11,Clark,2370,I-5 RAMP P500039,
320,-120.69850559999999,46.727633333,77,Yakima,1440,US-12,
320,-120.69850559999999,46.727633333,77,Yakima,1440,US-12,
320,-120.69850559999999,46.727633333,77,Yakima,1440,US-12,
321,-117.4431389,46.601969444,23,Garfield,0,CR-KRBY MAYVIEW RD,
322,-119.12555559999998,47.436083333,25,Grant,0,CR-RD Q SE,
323,-122.2964528,47.386472221999995,33,King,1030,SR-99,S 240 ST
323,-122.2964528,47.386472221999995,33,King,1030,SR-99,S 240 ST
323,-122.2964528,47.386472221999995,33,King,1030,SR-99,S 240 ST
323,-122.2964528,47.386472221999995,33,King,1030,SR-99,S 240 ST
325,-120.2225722,46.942855556000005,37,Kittitas,0,I-90,
325,-120.2225722,46.942855556000005,37,Kittitas,0,I-90,
325,-120.2225722,46.942855556000005,37,Kittitas,0,I-90,
325,-120.2225722,46.942855556000005,37,Kittitas,0,I-90,
326,-119.232875,46.011577778,5,Benton,0,I-82,
327,-122.79106110000001,47.942591666999995,31,Jefferson,0,CR-CENTER RD,
328,-122.9669722,46.875508333,67,Thurston,0,I-5,
328,-122.9669722,46.875508333,67,Thurston,0,I-5,
328,-122.9669722,46.875508333,67,Thurston,0,I-5,
328,-122.9669722,46.875508333,67,Thurston,0,I-5,
328,-122.9669722,46.875508333,67,Thurston,0,I-5,
328,-122.9669722,46.875508333,67,Thurston,0,I-5,
328,-122.9669722,46.875508333,67,Thurston,0,I-5,
329,-123.5375389,46.988108333,27,Grays Harbor,0,US-12,
330,-122.13625829999998,47.973958333,61,Snohomish,0,US-2,
331,-122.2594722,48.583325,57,Skagit,0,CR-PRAIRIE RD,
332,-122.2970111,47.561611111000005,33,King,1960,S ALASKA ST,S COLUMBIAN WAY
333,-122.29177220000001,47.366038888999995,33,King,1030,MILITARY RD S,
333,-122.29177220000001,47.366038888999995,33,King,1030,MILITARY RD S,
334,-122.32131389999999,47.437425,33,King,1958,SR-509 RAMP R502435B,
335,-122.4397139,47.158172222,53,Pierce,0,SR-512,SR-7
336,-122.49815829999999,47.234375,53,Pierce,2230,CENTER ST,
336,-122.49815829999999,47.234375,53,Pierce,2230,CENTER ST,
336,-122.49815829999999,47.234375,53,Pierce,2230,CENTER ST,
337,-119.09430829999998,46.249783333,21,Franklin,1660,I-82,
337,-119.09430829999998,46.249783333,21,Franklin,1660,I-82,
337,-119.09430829999998,46.249783333,21,Franklin,1660,I-82,
338,-122.49985,47.447169444,33,King,0,CR-SW BANK RD,THORSON RD SW
339,-122.4392861,47.232075,53,Pierce,2230,I-5,
340,-122.46791940000001,47.160105556000005,53,Pierce,1124,SR-512,
340,-122.46791940000001,47.160105556000005,53,Pierce,1124,SR-512,
340,-122.46791940000001,47.160105556000005,53,Pierce,1124,SR-512,
340,-122.46791940000001,47.160105556000005,53,Pierce,1124,SR-512,
340,-122.46791940000001,47.160105556000005,53,Pierce,1124,SR-512,
340,-122.46791940000001,47.160105556000005,53,Pierce,1124,SR-512,
341,-122.26755,47.494775,33,King,0,SR-900,
341,-122.26755,47.494775,33,King,0,SR-900,
342,-117.2481361,46.540969444,75,Whitman,0,CR-WAWAWAI RD,
343,-117.37047779999999,47.772855556,63,Spokane,0,US-395 LX16569S,CR-E FARWELL RD
343,-117.37047779999999,47.772855556,63,Spokane,0,US-395 LX16569S,CR-E FARWELL RD
344,-122.65231670000001,47.377191667,53,Pierce,0,SR-302,
344,-122.65231670000001,47.377191667,53,Pierce,0,SR-302,
345,-120.3114528,46.388005556,77,Yakima,0,N FIR ST,
346,-120.10940559999999,48.350091667,47,Okanogan,0,CR-TWISP-CARLTON RD,
347,-117.41309440000002,47.727313888999994,63,Spokane,2110,N ATLANTIC LANE,
348,-122.92280559999999,46.134772221999995,15,Cowlitz,1190,SR-411,HUDSON ST
349,-117.411225,47.653458333,63,Spokane,2110,US-2,3RD AVE
349,-117.411225,47.653458333,63,Spokane,2110,US-2,3RD AVE
349,-117.411225,47.653458333,63,Spokane,2110,US-2,3RD AVE
350,-117.3442361,47.626872221999996,63,Spokane,0,CR-29TH,
351,-122.48510559999998,48.743305556,73,Whatcom,110,BOULEVARD ST,N FOREST ST
352,-122.29768329999999,47.797858333,61,Snohomish,1407,48TH AVE W,
353,-118.29660279999999,47.164911111,1,Adams,0,I-90,
354,-122.25946670000002,47.890830556000004,61,Snohomish,690,AIRPORT RD,
355,-122.65142220000001,45.732752778000005,11,Clark,0,CR-NE UNION RD,155TH ST
356,-122.25675559999999,47.295594443999995,33,King,100,SR-167,
357,-122.2186028,47.442522222,33,King,1830,E VALLEY RD,
358,-122.4008389,47.056136111,53,Pierce,0,SR-7,
359,-117.04540559999998,47.697780556000005,63,Spokane,0,CR-APPLEWAY AVE,
359,-117.04540559999998,47.697780556000005,63,Spokane,0,CR-APPLEWAY AVE,
360,-122.8231722,46.998847221999995,67,Thurston,1102,COLLEGE ST SE,AVERY LN SE
361,-122.49762779999999,45.650288888999995,11,Clark,0,CR-NE 39TH ST,
361,-122.49762779999999,45.650288888999995,11,Clark,0,CR-NE 39TH ST,
362,-122.41014440000001,47.237675,53,Pierce,2230,PORTLAND AVE,E 29TH ST
363,-122.82278889999999,47.090727778,67,Thurston,0,CR-JOHNSON POINT RD NE,
363,-122.82278889999999,47.090727778,67,Thurston,0,CR-JOHNSON POINT RD NE,
364,-122.4280222,47.104422222,53,Pierce,0,CR-168TH ST E,
365,-122.63335559999999,47.724097222,35,Kitsap,1730,SR-305,
365,-122.63335559999999,47.724097222,35,Kitsap,1730,SR-305,
366,-117.7313528,47.744877778,63,Spokane,0,CR-W COULEE HITE RD,
367,-122.4307361,47.232455556000005,53,Pierce,2230,SR-7,
369,-117.83048329999998,48.128777778,65,Stevens,0,CR-DEER CREEK RD,
370,-123.32728329999999,46.934397222,27,Grays Harbor,0,CR-S BANK RD,
371,-122.48003059999999,46.817327778,67,Thurston,0,CR-BALD HILL RD SE,
372,-122.51636940000002,45.708311111,11,Clark,0,CR-NE 119TH ST,NE 152ND AVE
372,-122.51636940000002,45.708311111,11,Clark,0,CR-NE 119TH ST,NE 152ND AVE
373,-122.6960722,45.837075,11,Clark,0,I-5,
374,-122.40570829999999,47.25605,53,Pierce,2230,E MILWAUKEE WAY,
375,-120.43640559999999,46.496277778,77,Yakima,2400,CR-BURKE RD,
376,-122.2480889,47.589183333,33,King,1305,SE 24TH ST,W MERCER WAY
376,-122.2480889,47.589183333,33,King,1305,SE 24TH ST,W MERCER WAY
377,-117.25745,47.686161111000004,63,Spokane,2113,SR-290,
377,-117.25745,47.686161111000004,63,Spokane,2113,SR-290,
377,-117.25745,47.686161111000004,63,Spokane,2113,SR-290,
378,-120.97125829999999,47.191866667,37,Kittitas,0,I-90,
378,-120.97125829999999,47.191866667,37,Kittitas,0,I-90,
378,-120.97125829999999,47.191866667,37,Kittitas,0,I-90,
379,-117.370875,47.654030556,63,Spokane,2110,I-90,
379,-117.370875,47.654030556,63,Spokane,2110,I-90,
380,-121.0657111,46.94341944399999,77,Yakima,0,SR-410,
381,-122.0437361,47.551938889,33,King,980,SE 56TH ST,E LK SAMMANISH PKWY SE
382,-123.31269440000001,46.559788889,41,Lewis,0,SR-6,
383,-117.40260829999998,47.743952778,63,Spokane,2110,E HOLLAND  AVE,N NORTHPOINT ACCESS
383,-117.40260829999998,47.743952778,63,Spokane,2110,E HOLLAND  AVE,N NORTHPOINT ACCESS
384,-119.6983028,46.187344444,5,Benton,0,SR-221,
384,-119.6983028,46.187344444,5,Benton,0,SR-221,
385,-117.35609720000001,47.217375,75,Whitman,0,US-395,
385,-117.35609720000001,47.217375,75,Whitman,0,US-395,
386,-119.91664170000001,46.712511111000005,25,Grant,0,SR-243,
386,-119.91664170000001,46.712511111000005,25,Grant,0,SR-243,
387,-122.1838028,48.052852778,61,Snohomish,1280,I-5 RAMP Q119958,
388,-120.0852389,46.942927778000005,37,Kittitas,0,I-90,
389,-120.52005279999999,46.448366666999995,77,Yakima,0,CR-W WAPATO RD,
389,-120.52005279999999,46.448366666999995,77,Yakima,0,CR-W WAPATO RD,
390,-118.320075,46.146161111000005,71,Walla Walla,0,CR-LOWER WAITSBURG RD,
391,-122.33131670000002,47.270297221999996,33,King,735,SR-99,
391,-122.33131670000002,47.270297221999996,33,King,735,SR-99,
392,-122.4508,48.693919443999995,73,Whatcom,0,I-5,
393,-122.50428329999998,45.619313889,11,Clark,2370,SE 164TH AVE,SE 4TH ST
394,-122.5474111,45.677661111000006,11,Clark,0,CR-NE 67TH ST,NE 122ND AVE
395,-122.64576670000001,47.81325,35,Kitsap,0,SR-3,
395,-122.64576670000001,47.81325,35,Kitsap,0,SR-3,
396,-122.039325,47.033366666999996,53,Pierce,0,CR-FAIRFAX FOREST RESERVE RD,
397,-122.37250279999999,47.315136111,33,King,735,SW 320TH ST,
398,-122.83032220000001,47.404688889,45,Mason,0,CR-E NORTH BAY RD,
399,-122.13769170000002,47.979097222,61,Snohomish,0,SR-204,
400,-122.71926940000002,48.971783333000005,73,Whatcom,0,I-5,
400,-122.71926940000002,48.971783333000005,73,Whatcom,0,I-5,
401,-120.32048059999998,46.332238888999996,77,Yakima,0,US-97,
402,-119.5284111,48.412491667,47,Okanogan,1600,SR-215,
403,-120.7328139,46.343875,77,Yakima,0,CR-SIGNAL PEAK RD,
404,-117.282325,46.418238888999994,23,Garfield,0,US-12,
404,-117.282325,46.418238888999994,23,Garfield,0,US-12,
404,-117.282325,46.418238888999994,23,Garfield,0,US-12,
405,-120.33896670000001,46.404222222,77,Yakima,2300,CR-E BRANCH RD,
406,-123.95940829999999,46.982827778,27,Grays Harbor,0,SR-109,
406,-123.95940829999999,46.982827778,27,Grays Harbor,0,SR-109,
407,-122.9204361,46.952761111,67,Thurston,2320,CR-CASE RD SW,
408,-123.8640528,48.050458333,9,Clallam,0,US-101,
408,-123.8640528,48.050458333,9,Clallam,0,US-101,
409,-122.33372220000001,47.479463888999994,33,King,229,1 AVE S,S 138 STREET
410,-121.7870889,48.094838888999995,61,Snohomish,0,CR-MOUNTAIN LOOP HWY,
411,-121.91739170000001,47.35793055600001,33,King,0,CR-SE KENT KANGLEY RD,
412,-122.2827972,47.495438889,33,King,2310,SR-599,
412,-122.2827972,47.495438889,33,King,2310,SR-599,
413,-120.39645559999998,46.404333333000004,77,Yakima,0,CR-BRANCH RD,MCKINLEY RD
413,-120.39645559999998,46.404333333000004,77,Yakima,0,CR-BRANCH RD,MCKINLEY RD
414,-117.10514170000002,47.668613889,63,Spokane,1165,CR-N LIBERTY LAKE RD,
415,-122.32811670000001,47.622788889,33,King,1960,I-5 RL005EXP,
416,-120.2938972,46.357044443999996,77,Yakima,0,SR-22,N MEYERS RD
416,-120.2938972,46.357044443999996,77,Yakima,0,SR-22,N MEYERS RD
417,-122.74382220000001,47.342577778,53,Pierce,0,CR-KEY PENINSULA HWY N,
418,-120.1670278,46.281666666999996,77,Yakima,0,SR-22,
418,-120.1670278,46.281666666999996,77,Yakima,0,SR-22,
419,-122.63661110000001,47.414305556,35,Kitsap,0,CR-SE PRUCE RD,WILLOW RD SE
419,-122.63661110000001,47.414305556,35,Kitsap,0,CR-SE PRUCE RD,WILLOW RD SE
420,-117.1540111,47.056108333000005,75,Whitman,0,SR-27,
421,-117.34706940000001,47.650069443999996,63,Spokane,2110,E 8TH AVE,S HAVANA ST
422,-122.4868222,45.719161111000005,11,Clark,0,CR-NE 182ND ST,
423,-122.2719972,47.430597221999996,33,King,1958,I-5,
424,-119.7251556,47.22006111100001,25,Grant,0,CR-RD 9 NW,CR-RD K NW
424,-119.7251556,47.22006111100001,25,Grant,0,CR-RD 9 NW,CR-RD K NW
425,-122.5162944,47.186052778000004,53,Pierce,1124,CR-GRANGE ST W,
426,-122.65465829999998,45.71771111100001,11,Clark,0,I-5,
426,-122.65465829999998,45.71771111100001,11,Clark,0,I-5,
427,-122.14313329999999,47.619380556,33,King,109,148TH AVE NE,
428,-120.43511670000001,46.462511111000005,77,Yakima,0,US-97,JONES RD
428,-120.43511670000001,46.462511111000005,77,Yakima,0,US-97,JONES RD
430,-118.9422722,46.663630556,21,Franklin,0,SR-260,WAREHOUSE LANE
430,-118.9422722,46.663630556,21,Franklin,0,SR-260,WAREHOUSE LANE
431,-123.42888329999998,48.115891667,9,Clallam,1700,S PEABODY ST,E 2ND ST
432,-122.3383472,47.617775,33,King,1960,WESTLAKE AVE,BLANCHARD ST
433,-119.96705559999998,46.360661111000006,77,Yakima,0,CR-SLI RD,
434,-117.3655,47.694711111000004,63,Spokane,2110,3900 N MARKET,
435,-122.2882528,47.857433333,61,Snohomish,0,SR-99,
435,-122.2882528,47.857433333,61,Snohomish,0,SR-99,
436,-120.74101670000002,47.124733333,37,Kittitas,0,SR-10,
437,-122.2313111,47.956669444,61,Snohomish,690,W MUKILTEO BLVD,DOGWOOD DR
438,-117.23971670000002,47.683897222,63,Spokane,2113,SR-27,E GRACE AVE
438,-117.23971670000002,47.683897222,63,Spokane,2113,SR-27,E GRACE AVE
439,-122.1089111,47.977997222,61,Snohomish,1120,20TH ST SE,91ST AVE SE
439,-122.1089111,47.977997222,61,Snohomish,1120,20TH ST SE,91ST AVE SE
439,-122.1089111,47.977997222,61,Snohomish,1120,20TH ST SE,91ST AVE SE
440,-122.6237278,46.872322222,67,Thurston,0,CR-148TH AVE SE,SOLBERG RD SE
440,-122.6237278,46.872322222,67,Thurston,0,CR-148TH AVE SE,SOLBERG RD SE
441,-117.39801940000001,47.715072221999996,63,Spokane,2110,FRANCIS AVE,CINCINNATI ST
442,-122.31558059999999,46.980180556,53,Pierce,0,CR-304TH ST E,WEBSTER RD E
442,-122.31558059999999,46.980180556,53,Pierce,0,CR-304TH ST E,WEBSTER RD E
443,-119.50104440000001,46.256816666999995,5,Benton,0,I-82,
443,-119.50104440000001,46.256816666999995,5,Benton,0,I-82,
444,-117.06820559999998,47.219166666999996,75,Whitman,2240,CR-FARMINGTON,
445,-123.1438278,48.043075,9,Clallam,0,CR-RIVER RD,
446,-122.28219440000001,47.538902778,33,King,1960,M L KING JR WAY,S MYRTLE
447,-120.66976670000001,46.388372222,77,Yakima,0,CR-N SHAKER CHURCH RD,
448,-122.26654440000002,47.514788888999995,33,King,1960,RENTON AVE S,
449,-119.4362722,46.219830556000005,5,Benton,0,CR-WEBBER CANYON RD,
449,-119.4362722,46.219830556000005,5,Benton,0,CR-WEBBER CANYON RD,
450,-122.69570829999999,48.202138889,29,Island,0,CR-163 S EBEY ROAD,
451,-120.49653059999999,46.600222222,77,Yakima,2590,S 6TH ST,E SPRUCE ST
452,-122.3500139,47.488436111000006,33,King,229,AMBAUM BLVD SW,SW 128TH ST
452,-122.3500139,47.488436111000006,33,King,229,AMBAUM BLVD SW,SW 128TH ST
452,-122.3500139,47.488436111000006,33,King,229,AMBAUM BLVD SW,SW 128TH ST
453,-119.50115,46.257172222,5,Benton,0,I-82,
454,-123.1999889,48.130472222,9,Clallam,0,CR-KITCHEN DICK RD,LOTZGESELL RD
454,-123.1999889,48.130472222,9,Clallam,0,CR-KITCHEN DICK RD,LOTZGESELL RD
455,-122.88865279999999,46.238338889,15,Cowlitz,0,HORSESHOE BEND ESTATE,PLEASANT HILL RD
456,-122.3341861,47.542872222,33,King,1960,I-5,
456,-122.3341861,47.542872222,33,King,1960,I-5,
457,-120.417775,46.375711111,77,Yakima,0,CR-S WAPATO RD,
457,-120.417775,46.375711111,77,Yakima,0,CR-S WAPATO RD,
458,-120.72951670000002,45.864180556,39,Klickitat,0,CR-WOODLAND LP,
459,-122.58349170000001,47.425375,35,Kitsap,0,CR-FAGERUD RD SE,
460,-119.0244861,48.812761111,47,Okanogan,0,US FS RD 33,
461,-120.53054170000001,46.655955556,77,Yakima,1980,N 1ST ST,FREMONT AVE
462,-120.4380611,46.44795,77,Yakima,0,CR-BRANCH RD,CAMPBELL RD
462,-120.4380611,46.44795,77,Yakima,0,CR-BRANCH RD,CAMPBELL RD
463,-122.3340139,47.30516944399999,33,King,735,1 WAY S,
464,-122.6296,47.091419443999996,53,Pierce,0,I-5 RAMP R111933,
464,-122.6296,47.091419443999996,53,Pierce,0,I-5 RAMP R111933,
465,-123.0992722,47.187775,45,Mason,0,SR-3,
465,-123.0992722,47.187775,45,Mason,0,SR-3,
466,-122.2015111,47.927466667,61,Snohomish,690,I-5,
467,-121.9882861,47.255894444,33,King,0,SR-169,SE 383RD ST
467,-121.9882861,47.255894444,33,King,0,SR-169,SE 383RD ST
467,-121.9882861,47.255894444,33,King,0,SR-169,SE 383RD ST
468,-117.406125,47.743941667,63,Spokane,2110,E HOLLAND AVE,N COLTON ST
469,-121.97028059999998,47.829063889,61,Snohomish,0,SR-203,
469,-121.97028059999998,47.829063889,61,Snohomish,0,SR-203,
469,-121.97028059999998,47.829063889,61,Snohomish,0,SR-203,
470,-122.2336611,47.756677778000004,33,King,1018,80TH AVE NE,
471,-122.4342111,47.162805556,53,Pierce,0,SR-7,
472,-118.07495,48.606322221999996,65,Stevens,0,US-395,SR-25
472,-118.07495,48.606322221999996,65,Stevens,0,US-395,SR-25
473,-117.42105559999999,47.656333333,63,Spokane,2110,S HOWARD ST,
474,-122.24615,47.464416666999995,33,King,2310,INTERURBAN AVE SOUTH,SOUTHCENTER BLVD
475,-122.63100279999999,47.648355556000006,35,Kitsap,0,CR-BROWNSVILLE HWY NE,
475,-122.63100279999999,47.648355556000006,35,Kitsap,0,CR-BROWNSVILLE HWY NE,
476,-122.18315559999999,47.988833333,61,Snohomish,690,I-5,
476,-122.18315559999999,47.988833333,61,Snohomish,690,I-5,
476,-122.18315559999999,47.988833333,61,Snohomish,690,I-5,
477,-120.5699528,46.989047221999996,37,Kittitas,0,I-90,
477,-120.5699528,46.989047221999996,37,Kittitas,0,I-90,
478,-124.04401670000001,47.072016667,27,Grays Harbor,0,CR-OCEAN BEACH RD,
